TripID,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,RatecodeID,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,improvement_surcharge,tip_amount,tolls_amount,total_amount
46127698,1,05/29/2017 9:48:43 PM,05/29/2017 9:57:47 PM,2,2.5,234,231,1,N,1,9.5,0.5,0.5,0.3,1.5,0,12.3
75002196,2,09/07/2017 08:10,09/07/2017 08:15,1,0.99,79,249,1,N,1,6,0,0.5,0.3,3,0,9.8
83762805,1,10/05/2017 18:49,10/05/2017 19:01,2,2.2,50,239,1,N,1,10.5,1,0.5,0.3,1.6,0,13.9
77753688,1,09/15/2017 7:17:58 PM,09/15/2017 7:54:54 PM,2,3.3,229,68,1,N,1,22,1,0.5,0.3,4.75,0,28.55
30683765,2,04/15/2017 1:56:10 PM,04/15/2017 2:03:10 PM,1,1.13,239,142,1,N,2,7,0,0.5,0.3,0,0,7.8
18619229,2,03/05/2017 19:53,03/05/2017 19:55,1,0.43,249,158,1,N,1,4,0,0.5,0.3,0.96,0,5.76
80873525,2,09/26/2017 11:56:19 AM,09/26/2017 12:01:58 PM,1,1.72,28,95,1,N,2,7.5,0,0.5,0.3,0,0,8.3
4925500,1,01/25/2017 6:33:16 PM,01/25/2017 6:55:51 PM,1,3.2,162,239,1,N,1,16,1,0.5,0.3,2,0,19.8
68488132,2,08/13/2017 10:01:30 AM,08/13/2017 10:22:20 AM,6,10.01,237,138,1,N,1,29,0,0.5,0.3,8.89,5.76,44.45
35665572,1,04/11/2017 16:13,04/11/2017 16:18,1,0.8,151,238,1,N,1,6,1,0.5,0.3,2.3,0,10.1
4586103,2,01/24/2017 6:03:38 PM,01/24/2017 6:09:15 PM,1,1.35,231,249,1,N,1,6,1,0.5,0.3,1,0,8.8
15252115,2,02/25/2017 6:11:36 PM,02/25/2017 6:45:37 PM,5,3.85,161,148,1,N,2,21.5,0,0.5,0.3,0,0,22.3
97717163,2,11/17/2017 10:09:03 PM,11/17/2017 10:29:09 PM,5,1.6,234,100,1,N,2,12.5,0.5,0.5,0.3,0,0,13.8
10679801,1,02/13/2017 4:25:41 PM,02/13/2017 4:55:35 PM,1,4.2,140,166,1,N,2,21,1,0.5,0.3,0,0,22.8
45904750,1,05/28/2017 9:33:34 PM,05/28/2017 9:41:22 PM,1,2.1,24,142,1,N,1,8.5,0.5,0.5,0.3,1.25,0,11.05
61756426,2,07/20/2017 5:31:40 PM,07/20/2017 5:52:46 PM,1,0.78,161,163,1,N,1,13,1,0.5,0.3,2.96,0,17.76
57809978,2,07/07/2017 05:23,07/07/2017 05:26,5,0.74,237,140,1,N,1,4.5,0.5,0.5,0.3,1.16,0,6.96
101385456,2,11/30/2017 9:06:14 PM,11/30/2017 9:14:01 PM,4,0.99,230,164,1,N,1,7,0.5,0.5,0.3,1,0,9.3
66374070,1,08/05/2017 15:32,08/05/2017 15:39,1,1.3,48,239,1,N,2,7,0,0.5,0.3,0,0,7.8
97847836,2,11/18/2017 10:33:09 AM,11/18/2017 10:45:24 AM,6,2.21,186,211,1,N,1,10.5,0,0.5,0.3,1.7,0,13
5585683,1,01/27/2017 2:58:47 PM,01/27/2017 3:15:53 PM,3,1.9,113,231,1,N,1,12.5,0,0.5,0.3,2,0,15.3
53780951,2,06/24/2017 7:02:13 AM,06/24/2017 7:09:00 AM,1,1.32,48,164,1,N,1,7,0,0.5,0.3,1.1,0,8.9
97687887,1,11/17/2017 8:45:06 PM,11/17/2017 8:54:02 PM,2,0.5,186,100,1,N,2,7,0.5,0.5,0.3,0,0,8.3
64353574,2,07/29/2017 1:22:34 PM,07/29/2017 1:49:07 PM,1,4.93,114,236,1,N,1,20,0,0.5,0.3,2,0,22.8
99005326,1,11/22/2017 1:15:43 AM,11/22/2017 1:23:38 AM,1,1.4,125,231,1,N,1,7.5,0.5,0.5,0.3,1.75,0,10.55
55997232,2,06/09/2017 16:47,06/09/2017 17:14,1,2.52,236,161,1,N,1,18,1,0.5,0.3,3.96,0,23.76
35730524,2,04/11/2017 19:35,04/11/2017 19:51,1,2.69,142,164,1,N,2,12,1,0.5,0.3,0,0,13.8
8807999,2,02/05/2017 17:46,02/05/2017 17:57,1,1.5,170,113,1,N,1,8.5,0,0.5,0.3,1,0,10.3
85776361,2,10/12/2017 08:42,10/12/2017 08:57,1,1.36,140,237,1,N,1,10.5,0,0.5,0.3,2.26,0,13.56
42385863,2,05/12/2017 08:52,05/12/2017 09:09,1,1.52,164,163,1,N,1,11.5,0,0.5,0.3,2.46,0,14.76
99292612,1,11/23/2017 12:31:38 AM,11/23/2017 12:45:00 AM,1,4.5,48,41,1,N,2,14.5,0.5,0.5,0.3,0,0,15.8
95620783,2,11/11/2017 13:39,11/11/2017 14:53,1,13.61,132,181,1,N,1,55,0,0.5,0.3,11.16,0,66.96
68737038,1,08/14/2017 12:26:31 PM,08/14/2017 12:49:29 PM,3,4.5,48,13,1,N,2,19,0,0.5,0.3,0,0,19.8
21011777,1,03/13/2017 3:40:17 PM,03/13/2017 3:48:35 PM,1,1.1,186,68,1,N,1,7.5,0,0.5,0.3,1.65,0,9.95
60404871,2,07/16/2017 1:33:20 AM,07/16/2017 1:38:08 AM,1,1.29,163,164,1,N,1,6,0.5,0.5,0.3,1.46,0,8.76
73644576,2,09/01/2017 19:03,09/01/2017 19:11,2,1.54,186,163,1,N,2,7.5,1,0.5,0.3,0,0,9.3
40020953,1,05/17/2017 9:16:15 PM,05/17/2017 9:22:45 PM,2,1.3,249,246,1,N,2,6.5,0.5,0.5,0.3,0,0,7.8
93428133,1,11/04/2017 19:29,11/04/2017 19:37,1,1,164,113,1,N,1,7,0,0.5,0.3,1.55,0,9.35
77252083,1,09/14/2017 10:57:36 AM,09/14/2017 11:08:46 AM,1,1.3,237,142,1,N,1,9,0,0.5,0.3,1.95,0,11.75
42880449,1,05/13/2017 2:01:05 PM,05/13/2017 2:05:15 PM,1,0.7,234,170,1,N,1,5,0,0.5,0.3,0,0,5.8
83746492,1,10/05/2017 17:05,10/05/2017 17:13,2,1.1,246,230,1,N,1,7,1,0.5,0.3,2,0,10.8
85346238,2,10/10/2017 20:17,10/10/2017 20:24,1,1.24,48,246,1,N,1,6.5,0.5,0.5,0.3,1.56,0,9.36
23471727,2,03/21/2017 11:24:31 AM,03/21/2017 11:49:47 AM,1,8.18,87,75,1,N,1,26,0,0.5,0.3,5.36,0,32.16
17894773,2,03/04/2017 01:13,03/04/2017 01:25,1,1.7,114,13,1,N,1,9.5,0.5,0.5,0.3,1,0,11.8
103523373,2,12/07/2017 10:30,12/07/2017 10:40,1,1.36,68,158,1,N,1,8,0,0.5,0.3,1.76,0,10.56
9218026,2,02/09/2017 08:26,02/09/2017 08:43,1,2.19,161,107,1,N,2,12,0,0.5,0.3,0,0,12.8
98579619,2,11/20/2017 5:03:01 PM,11/20/2017 5:13:08 PM,1,1.25,142,237,1,N,1,8,1,0.5,0.3,1.96,0,11.76
72512970,2,08/28/2017 3:04:32 PM,08/28/2017 3:19:07 PM,1,1.42,161,50,1,N,1,10.5,0,0.5,0.3,2.82,0,14.12
63894436,2,07/27/2017 10:53:32 PM,07/27/2017 10:56:05 PM,1,0.45,237,161,1,N,2,4,0.5,0.5,0.3,0,0,5.3
98169947,1,11/19/2017 8:25:17 AM,11/19/2017 8:36:54 AM,1,6.7,138,121,1,N,2,20,0,0.5,0.3,0,0,20.8
108077328,1,12/20/2017 7:15:56 PM,12/20/2017 7:25:36 PM,1,2.3,50,238,1,N,1,10,1,0.5,0.3,2.3,0,14.1
82727537,2,10/02/2017 10:17,10/02/2017 10:25,1,1.15,186,50,1,N,1,7,0,0.5,0.3,1.56,0,9.36
59581492,2,07/13/2017 11:17:26 AM,07/13/2017 11:23:54 AM,2,0.68,158,249,1,N,2,5.5,0,0.5,0.3,0,0,6.3
67332929,2,08/09/2017 08:32,08/09/2017 09:31,1,15.89,138,87,1,N,1,53,0,0.5,0.3,10,5.76,69.56
80435538,2,09/24/2017 7:44:28 PM,09/24/2017 8:10:47 PM,4,5.04,13,230,1,N,2,21,0,0.5,0.3,0,0,21.8
16208806,2,02/28/2017 5:40:20 PM,02/28/2017 5:55:25 PM,1,1.46,237,164,1,N,1,10.5,1,0.5,0.3,3.69,0,15.99
1696801,1,01/20/2017 6:21:58 PM,01/20/2017 6:34:17 PM,1,1,181,97,1,N,2,9,1,0.5,0.3,0,0,10.8
78660848,1,09/18/2017 8:50:53 PM,09/18/2017 8:51:03 PM,1,0,145,145,1,N,2,2.5,0.5,0.5,0.3,0,0,3.8
103404868,2,12/06/2017 23:37,12/07/2017 00:06,1,18.93,132,79,2,N,2,52,0,0.5,0.3,0,0,52.8
45403213,1,05/26/2017 10:34:08 PM,05/26/2017 10:39:37 PM,2,0.6,144,211,1,N,2,5,0.5,0.5,0.3,0,0,6.3
96441112,2,11/14/2017 7:32:28 AM,11/14/2017 8:22:59 AM,1,15.48,138,88,1,N,1,45,0,0.5,0.3,8,5.76,59.56
112643753,1,01/19/2017 12:03:42 AM,01/19/2017 12:09:55 AM,1,1.1,230,234,1,N,2,6,0.5,0.5,0.3,0,0,7.3
5414095,1,01/27/2017 1:37:01 AM,01/27/2017 1:52:31 AM,1,3.8,148,225,1,N,2,15,0.5,0.5,0.3,0,0,16.3
31150737,2,04/16/2017 11:08:31 PM,04/16/2017 11:24:44 PM,1,6.02,229,168,1,N,2,19.5,0.5,0.5,0.3,0,0,20.8
18431349,1,03/05/2017 10:04,03/05/2017 10:13,1,1.8,186,50,1,N,2,8.5,0,0.5,0.3,0,0,9.3
21230173,2,03/14/2017 5:21:47 PM,03/14/2017 5:26:40 PM,1,1.74,262,74,1,N,1,7,1,0.5,0.3,1.76,0,10.56
11984378,1,02/15/2017 6:11:43 PM,02/15/2017 6:15:55 PM,1,0.2,162,229,1,N,2,4.5,1,0.5,0.3,0,0,6.3
36248435,2,04/29/2017 1:26:16 PM,04/29/2017 1:37:35 PM,1,2.06,24,75,1,N,1,10,0,0.5,0.3,2.16,0,12.96
908811,1,01/04/2017 07:34,01/04/2017 07:45,1,1.2,162,141,1,N,2,8,0,0.5,0.3,0,0,8.8
99370151,2,11/23/2017 1:53:43 PM,11/23/2017 2:03:20 PM,1,0.51,158,114,1,N,1,7.5,0,0.5,0.3,0,0,8.3
4650405,2,01/24/2017 9:08:02 PM,01/24/2017 9:16:46 PM,1,1.65,161,137,1,N,1,8,0.5,0.5,0.3,0,0,9.3
100659749,1,11/28/2017 4:05:55 PM,11/28/2017 4:08:30 PM,1,0.6,48,68,1,N,2,4,1,0.5,0.3,0,0,5.8
70511097,2,08/20/2017 9:14:07 PM,08/20/2017 9:21:40 PM,5,1.12,249,211,1,N,2,7,0.5,0.5,0.3,0,0,8.3
91628851,1,10/30/2017 9:50:34 AM,10/30/2017 10:32:09 AM,3,3.7,238,186,1,N,2,25.5,0,0.5,0.3,0,0,26.3
66539094,2,08/06/2017 04:23,08/06/2017 04:33,1,1.52,42,152,1,N,2,8.5,0.5,0.5,0.3,0,0,9.8
43937108,2,05/20/2017 7:43:58 PM,05/20/2017 7:51:43 PM,1,1.36,142,238,1,N,1,7.5,0,0.5,0.3,1.66,0,9.96
68365099,1,08/12/2017 19:23,08/12/2017 19:52,1,5,65,230,1,N,2,21,0,0.5,0.3,0,0,21.8
61995445,2,07/21/2017 11:25:39 AM,07/21/2017 11:30:49 AM,1,0.76,100,230,1,N,2,5.5,0,0.5,0.3,0,0,6.3
12583897,2,02/17/2017 10:59:41 AM,02/17/2017 11:11:47 AM,1,2.15,263,229,1,N,1,10,0,0.5,0.3,2.16,0,12.96
19559304,2,03/08/2017 16:00,03/08/2017 16:07,1,0.67,170,186,1,N,1,6,1,0.5,0.3,1,0,8.8
82971932,1,10/03/2017 07:47,10/03/2017 08:09,2,1.7,161,234,1,N,2,14,0,0.5,0.3,0,0,14.8
74025814,1,09/03/2017 13:52,09/03/2017 14:09,2,5.2,223,93,1,N,3,18.5,0,0.5,0.3,0,0,19.3
44474468,2,05/24/2017 6:58:45 AM,05/24/2017 7:02:04 AM,1,0.48,75,75,1,N,2,4,0,0.5,0.3,0,0,4.8
19343693,1,03/07/2017 23:51,03/07/2017 23:57,1,2.1,264,264,1,N,1,8,0.5,0.5,0.3,1.85,0,11.15
65108640,2,08/01/2017 11:23,08/01/2017 11:47,1,2.16,162,234,1,N,1,15.5,0,0.5,0.3,3.26,0,19.56
23558531,1,03/21/2017 4:37:30 PM,03/21/2017 4:47:24 PM,1,1.4,114,90,1,N,1,8,1,0.5,0.3,1,0,10.8
32548252,2,04/28/2017 9:06:17 PM,04/28/2017 9:28:11 PM,1,4.33,162,74,1,N,1,18,0.5,0.5,0.3,5.79,0,25.09
2335254,2,01/09/2017 19:56,01/09/2017 20:28,1,16.48,132,256,1,N,1,45.5,1,0.5,0.3,9.46,0,56.76
107267738,1,12/18/2017 10:09:30 AM,12/18/2017 10:34:21 AM,1,4.9,170,87,1,N,1,21.5,0,0.5,0.3,4.45,0,26.75
17867190,2,03/03/2017 23:48,03/04/2017 00:01,1,2.81,170,236,1,N,1,12,0.5,0.5,0.3,2,0,15.3
10786171,1,02/13/2017 9:13:32 PM,02/13/2017 9:25:26 PM,1,2.4,263,48,1,N,1,11,0.5,0.5,0.3,0,0,12.3
51426675,1,06/17/2017 5:50:21 PM,06/17/2017 5:52:15 PM,2,0.6,141,141,1,N,1,4,0,0.5,0.3,1.4,0,6.2
15480005,2,02/26/2017 10:04:11 AM,02/26/2017 10:08:15 AM,1,1.01,148,107,1,N,2,5.5,0,0.5,0.3,0,0,6.3
91558148,2,10/29/2017 11:07:52 PM,10/29/2017 11:26:13 PM,1,6,48,116,1,N,1,19.5,0.5,0.5,0.3,3,0,23.8
113080439,2,01/06/2017 20:29,01/06/2017 20:34,1,0.61,107,137,1,N,1,5,0.5,0.5,0.3,1.26,0,7.56
30547852,2,04/15/2017 12:40:14 AM,04/15/2017 12:55:17 AM,4,2,234,148,1,N,1,11,0.5,0.5,0.3,2,0,14.3
78596740,2,09/18/2017 3:09:56 PM,09/18/2017 3:19:38 PM,6,1.89,107,232,1,N,2,9,0,0.5,0.3,0,0,9.8
105767060,2,12/13/2017 10:31:09 PM,12/13/2017 10:47:16 PM,3,2.24,163,68,1,N,1,12.5,0.5,0.5,0.3,2,0,15.8
65418213,1,08/02/2017 12:33,08/02/2017 12:50,1,1.9,230,234,1,N,1,12,0,0.5,0.3,3.2,0,16
74125466,2,09/03/2017 21:12,09/03/2017 21:20,1,1.16,164,161,1,N,2,7.5,0.5,0.5,0.3,0,0,8.8
86332466,1,10/13/2017 8:06:58 PM,10/13/2017 8:13:06 PM,1,0.5,137,170,1,N,4,5.5,0.5,0.5,0.3,0,0,6.8
99606914,1,11/24/2017 5:26:07 PM,11/24/2017 5:51:18 PM,1,2.6,161,144,1,N,2,17,1,0.5,0.3,0,0,18.8
83480088,1,10/04/2017 19:46,10/04/2017 19:46,1,0,132,132,1,N,2,2.5,1,0.5,0.3,0,0,4.3
83051810,2,10/03/2017 13:29,10/03/2017 13:37,1,1.21,163,237,1,N,1,7,0,0.5,0.3,1.56,0,9.36
44593620,1,05/24/2017 2:00:28 PM,05/24/2017 2:18:00 PM,2,4.4,137,231,1,N,1,18,0,0.5,0.3,3.38,0,22.18
28216074,2,04/05/2017 19:39,04/05/2017 19:44,1,0.54,161,229,1,N,1,4.5,1,0.5,0.3,1,0,7.3
74883372,2,09/06/2017 19:59,09/06/2017 20:21,5,7.32,237,88,1,N,1,24,0.5,0.5,0.3,5.06,0,30.36
78242984,1,09/17/2017 8:13:33 AM,09/17/2017 8:19:08 AM,1,1.4,48,164,1,N,2,6.5,0,0.5,0.3,0,0,7.3
65050769,2,08/01/2017 07:47,08/01/2017 08:03,1,2.81,249,161,1,N,1,12.5,0,0.5,0.3,2.66,0,15.96
107152846,2,12/17/2017 8:29:26 PM,12/17/2017 8:35:37 PM,2,0.92,79,68,1,N,1,6,0.5,0.5,0.3,1.46,0,8.76
2478213,1,01/10/2017 10:12,01/10/2017 10:28,1,1.9,229,43,1,N,1,12,0,0.5,0.3,2.55,0,15.35
58127070,2,07/08/2017 06:08,07/08/2017 06:11,1,0.62,4,4,1,N,2,4.5,0,0.5,0.3,0,0,5.3
70822,1,01/19/2017 7:48:45 PM,01/19/2017 7:57:05 PM,1,2.1,151,142,1,N,2,8.5,1,0.5,0.3,0,0,10.3
7909699,2,02/03/2017 08:14,02/03/2017 08:15,1,0.24,236,236,1,N,1,3.5,0,0.5,0.3,0.86,0,5.16
34288229,2,04/25/2017 5:40:53 PM,04/25/2017 6:01:05 PM,1,1.39,143,163,1,N,1,13,1,0.5,0.3,3.7,0,18.5
112088891,1,01/05/2017 16:25,01/05/2017 16:55,1,3.5,114,141,1,N,1,19.5,1,0.5,0.3,2,0,23.3
55099978,2,06/30/2017 8:10:02 PM,06/30/2017 8:18:07 PM,1,0.84,113,79,1,N,1,7,0.5,0.5,0.3,2.08,0,10.38
51408573,2,06/17/2017 4:39:27 PM,06/17/2017 4:53:42 PM,5,2.68,17,37,1,N,1,11.5,0,0.5,0.3,2.46,0,14.76
25325395,2,03/28/2017 9:57:44 AM,03/28/2017 10:26:35 AM,2,10.91,138,182,1,N,1,32.5,0,0.5,0.3,7.81,5.76,46.87
29247776,1,04/08/2017 14:59,04/08/2017 15:37,1,4.5,161,88,1,N,2,23.5,0,0.5,0.3,0,0,24.3
53255660,1,06/22/2017 9:20:13 PM,06/22/2017 9:31:04 PM,1,1.4,162,170,1,N,1,8.5,0.5,0.5,0.3,1.95,0,11.75
85738384,1,10/12/2017 05:36,10/12/2017 05:44,1,2,170,113,1,N,1,8.5,0.5,0.5,0.3,1.95,0,11.75
35259871,1,04/10/2017 09:46,04/10/2017 09:47,1,0.4,246,246,1,N,2,3.5,0,0.5,0.3,0,0,4.3
47927948,2,06/03/2017 12:46,06/03/2017 12:52,1,0.6,186,68,1,N,1,5.5,0,0.5,0.3,1.26,0,7.56
25320800,1,03/28/2017 9:40:33 AM,03/28/2017 9:48:02 AM,1,0.9,238,239,1,N,2,7,0,0.5,0.3,0,0,7.8
105454287,2,12/13/2017 2:02:39 AM,12/13/2017 2:03:08 AM,6,0.12,161,161,1,N,3,-2.5,-0.5,-0.5,-0.3,0,0,-3.8
1154387,2,01/04/2017 22:16,01/04/2017 22:25,1,1.22,48,162,1,N,2,7.5,0.5,0.5,0.3,0,0,8.8
61694138,2,07/20/2017 1:21:55 PM,07/20/2017 2:21:20 PM,1,17.86,170,1,3,N,1,78,0,0,0.3,0,16.5,94.8
29265145,1,04/08/2017 15:57,04/08/2017 16:11,3,1.7,48,142,1,N,1,10,0,0.5,0.3,2.7,0,13.5
13362227,2,02/19/2017 5:42:44 PM,02/19/2017 5:51:22 PM,3,0.7,230,162,1,N,2,7,0,0.5,0.3,0,0,7.8
14024301,1,02/22/2017 4:01:44 AM,02/22/2017 4:01:53 AM,1,0,90,90,1,N,3,2.5,0.5,0.5,0.3,0,0,3.8
30717696,2,04/15/2017 4:05:24 PM,04/15/2017 4:19:30 PM,1,1.42,162,237,1,N,1,10,0,0.5,0.3,1,0,11.8
79748125,1,09/22/2017 5:23:18 PM,09/22/2017 5:28:41 PM,1,0.9,238,24,1,N,1,6,1,0.5,0.3,1.2,0,9
13522957,2,02/20/2017 10:55:58 AM,02/20/2017 11:24:16 AM,1,8.8,161,181,1,N,2,29,0,0.5,0.3,0,0,29.8
111191930,2,01/14/2017 7:04:51 PM,01/14/2017 7:05:01 PM,2,0.02,106,106,1,N,2,2.5,0,0.5,0.3,0,0,3.3
109742827,2,12/27/2017 12:40:46 PM,12/27/2017 12:56:36 PM,6,1.28,186,230,1,N,2,11,0,0.5,0.3,0,0,11.8
32334816,1,04/20/2017 10:15:54 AM,04/20/2017 10:23:19 AM,1,0.4,236,236,1,N,1,6,0,0.5,0.3,0.34,0,7.14
32564881,2,04/20/2017 9:29:29 PM,04/20/2017 9:33:16 PM,1,0.79,107,107,1,N,2,5,0.5,0.5,0.3,0,0,6.3
70254362,2,08/19/2017 9:35:15 PM,08/19/2017 9:45:17 PM,1,1.7,234,144,1,N,1,8.5,0.5,0.5,0.3,1.96,0,11.76
72377277,2,08/27/2017 10:13:17 PM,08/27/2017 10:23:12 PM,1,2.19,239,48,1,N,1,10,0.5,0.5,0.3,2.82,0,14.12
26863950,1,04/01/2017 17:45,04/01/2017 17:54,1,0.9,230,162,1,N,2,7,0,0.5,0.3,0,0,7.8
53029531,2,06/22/2017 10:34:30 AM,06/22/2017 10:47:22 AM,1,1,113,234,1,N,1,9,0,0.5,0.3,1.96,0,11.76
12984073,1,02/18/2017 2:34:19 PM,02/18/2017 2:48:50 PM,1,2.5,246,249,1,N,1,12.5,0,0.5,0.3,3.95,0,17.25
104395154,2,12/09/2017 17:07,12/09/2017 17:28,1,3.42,79,141,1,N,1,15.5,0,0.5,0.3,3.26,0,19.56
52372907,1,06/20/2017 1:33:27 PM,06/20/2017 1:49:39 PM,1,1.7,186,234,1,N,2,11.5,0,0.5,0.3,0,0,12.3
47810144,2,06/03/2017 02:28,06/03/2017 02:42,1,2.42,148,90,1,N,1,11.5,0.5,0.5,0.3,1,0,13.8
7198089,2,02/01/2017 07:28,02/01/2017 07:36,1,2.89,262,137,1,N,2,10.5,0,0.5,0.3,0,0,11.3
97653265,2,11/17/2017 7:01:30 PM,11/17/2017 7:05:10 PM,1,0.64,236,236,1,N,1,4.5,1,0.5,0.3,1.26,0,7.56
111390998,1,01/15/2017 11:45:27 AM,01/15/2017 11:56:34 AM,1,2,238,263,1,N,1,10,0,0.5,0.3,2.15,0,12.95
100712230,2,11/28/2017 7:07:53 PM,11/28/2017 7:21:56 PM,5,1.97,233,140,1,N,1,10.5,1,0.5,0.3,3.08,0,15.38
79546198,2,09/21/2017 10:10:06 PM,09/21/2017 10:14:26 PM,1,1.03,255,112,1,N,2,5.5,0.5,0.5,0.3,0,0,6.8
661848,2,01/03/2017 09:24,01/03/2017 09:38,1,1.77,107,144,1,N,1,10,0,0.5,0.3,1,0,11.8
1684732,1,01/20/2017 5:48:11 PM,01/20/2017 6:27:15 PM,1,8.6,138,236,1,N,1,31,1,0.5,0.3,7.65,5.54,45.99
21295462,1,03/15/2017 6:53:06 AM,03/15/2017 6:59:47 AM,1,1,230,161,1,N,1,6.5,0,0.5,0.3,1.45,0,8.75
31844506,1,04/18/2017 10:30:15 PM,04/18/2017 10:32:30 PM,1,0.9,75,74,1,N,1,4.5,0.5,0.5,0.3,0,0,5.8
15595446,2,02/26/2017 4:41:26 PM,02/26/2017 5:21:21 PM,1,13.31,138,61,1,N,1,41,0,0.5,0.3,5,0,46.8
22124290,2,03/17/2017 8:02:10 PM,03/17/2017 8:36:45 PM,5,5.29,107,238,1,N,1,23.5,0.5,0.5,0.3,4.96,0,29.76
30085867,1,04/13/2017 8:27:27 PM,04/13/2017 8:38:00 PM,1,1.5,161,234,1,N,1,8.5,0.5,0.5,0.3,1.95,0,11.75
51655787,2,06/18/2017 1:35:30 PM,06/18/2017 1:57:07 PM,2,7.48,161,231,1,N,1,24,0,0.5,0.3,2,0,26.8
93391586,1,11/04/2017 17:23,11/04/2017 17:53,1,1.6,158,79,1,N,1,18,0,0.5,0.3,3.76,0,22.56
105159970,2,12/12/2017 08:41,12/12/2017 09:13,5,6.98,237,87,1,N,1,27,0,0.5,0.3,8.34,0,36.14
71545238,2,08/24/2017 6:53:27 PM,08/24/2017 7:24:38 PM,1,4.33,234,262,1,N,1,21.5,1,0.5,0.3,4.66,0,27.96
49348667,1,06/09/2017 08:17,06/09/2017 08:28,1,4.6,132,10,1,N,2,15,0,0.5,0.3,0,0,15.8
11203447,1,02/06/2017 09:05,02/06/2017 09:13,1,0.8,186,107,1,N,1,6.5,0,0.5,0.3,1.45,0,8.75
51346159,1,06/27/2017 8:30:15 PM,06/27/2017 8:43:11 PM,2,2,79,90,1,N,1,10.5,0.5,0.5,0.3,2.35,0,14.15
94048990,2,11/06/2017 19:43,11/06/2017 19:47,1,0.42,43,236,1,N,1,4,1,0.5,0.3,0.87,0,6.67
51956006,1,06/19/2017 7:52:27 AM,06/19/2017 8:13:40 AM,1,3.2,158,162,1,N,2,15.5,0,0.5,0.3,0,0,16.3
108458749,2,12/21/2017 9:31:12 PM,12/21/2017 10:11:58 PM,6,18.17,132,145,1,N,1,51.5,0.5,0.5,0.3,0,0,52.8
37783309,1,05/04/2017 09:51,05/04/2017 10:07,1,1.2,113,137,1,N,2,10.5,0,0.5,0.3,0,0,11.3
82285943,1,09/30/2017 6:23:44 PM,09/30/2017 6:36:11 PM,2,1.7,107,114,1,N,1,10,0,0.5,0.3,1.62,0,12.42
1925797,2,01/22/2017 5:52:57 AM,01/22/2017 5:54:43 AM,3,0.68,237,140,1,N,1,4,0.5,0.5,0.3,1.06,0,6.36
58481925,1,07/09/2017 15:10,07/09/2017 15:15,1,0.6,209,88,1,N,2,5,0,0.5,0.3,0,0,5.8
113250579,1,01/07/2017 06:28,01/07/2017 06:39,1,2.1,186,229,1,N,2,10,0,0.5,0.3,0,0,10.8
40280562,2,05/18/2017 4:00:27 PM,05/18/2017 4:23:45 PM,1,1.4,230,164,1,N,2,14,1,0.5,0.3,0,0,15.8
92526043,1,11/02/2017 07:59,11/02/2017 08:09,1,1.2,237,230,1,N,1,8,0,0.5,0.3,1.75,0,10.55
20284366,2,03/10/2017 13:11,03/10/2017 13:23,5,1.25,158,234,1,N,2,9,0,0.5,0.3,0,0,9.8
88718075,1,10/21/2017 8:55:05 AM,10/21/2017 9:07:10 AM,4,2.4,162,68,1,N,2,10,0,0.5,0.3,0,0,10.8
9485897,2,02/10/2017 09:46,02/10/2017 10:18,5,5.55,166,100,1,N,1,24.5,0,0.5,0.3,1,0,26.3
39558186,2,05/16/2017 5:00:25 PM,05/16/2017 5:10:49 PM,2,0.9,237,43,1,N,1,8,1,0.5,0.3,1.96,0,11.76
35500357,2,04/11/2017 02:33,04/11/2017 02:43,6,4.44,164,75,1,N,1,14,0.5,0.5,0.3,3.82,0,19.12
3309215,2,01/12/2017 21:24,01/12/2017 22:00,1,7.66,164,112,1,N,1,29,0.5,0.5,0.3,4,0,34.3
2790948,2,01/11/2017 21:22,01/11/2017 21:24,3,0.42,87,261,1,N,2,3.5,0.5,0.5,0.3,0,0,4.8
110044059,2,12/28/2017 3:18:01 PM,12/28/2017 3:26:09 PM,1,1.21,237,236,1,N,2,7.5,0,0.5,0.3,0,0,8.3
58467593,2,07/09/2017 14:02,07/09/2017 14:10,1,1.35,137,162,1,N,2,7.5,0,0.5,0.3,0,0,8.3
54920609,2,06/29/2017 7:52:39 AM,06/29/2017 7:56:56 AM,5,0.91,48,230,1,N,1,5,0,0.5,0.3,1.16,0,6.96
42411919,2,05/12/2017 10:25,05/12/2017 10:29,5,0.7,90,68,1,N,1,4.5,0,0.5,0.3,1.06,0,6.36
93518302,2,11/04/2017 23:04,11/04/2017 23:22,2,2.23,79,87,1,N,1,13,0.5,0.5,0.3,1.7,0,16
38828240,2,05/07/2017 02:14,05/07/2017 02:30,2,3.39,141,68,1,N,1,13.5,0.5,0.5,0.3,2.96,0,17.76
18542563,2,03/05/2017 16:00,03/05/2017 16:03,1,0.41,238,238,1,N,2,4,0,0.5,0.3,0,0,4.8
107313310,2,12/18/2017 1:08:13 PM,12/18/2017 1:22:34 PM,1,2.66,234,13,1,N,1,12,0,0.5,0.3,2.56,0,15.36
80479432,2,09/24/2017 11:45:45 PM,09/25/2017 12:15:14 AM,1,17.99,132,234,2,N,1,52,0,0.5,0.3,14.64,5.76,73.2
